"school","sex","age","address","famsize","parent_status","mother_edu","father_edu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","weekday_alcohol_consume","weekend_alcohol_consume","health","absences","first_period_grade","second_period_grade","final_grade","subject","avg_grade","performance","absence_level","parent_edu"
"MS","Male",18,"Rural","Small","Together","1","2","at_home","services","other","father",3,"Low","0","no","yes","yes","yes","yes","no","yes","yes","4","3","3","2","3","3",3,14,12,12,"Math",12.67,"Medium","Low",2.5
"MS","Female",17,"Urban","Large","Together","2","2","other","at_home","home","mother",1,"High","0","no","no","no","yes","yes","yes","no","yes","3","4","3","1","1","3",8,13,11,11,"Math",11.67,"Medium","Moderate",3
"MS","Female",17,"Rural","Large","Together","1","2","other","other","course","mother",1,"Low","0","no","no","no","yes","yes","yes","yes","no","3","5","5","1","3","1",14,6,5,5,"Math",5.33,"Low","Moderate",2.5
"MS","Female",18,"Rural","Small","Together","4","4","other","other","reputation","mother",2,"High","0","no","no","no","no","yes","yes","yes","no","5","4","4","1","1","1",0,19,18,19,"Math",18.67,"High","None",5
"MS","Female",18,"Rural","Large","Together","1","1","other","other","home","mother",4,"High","0","no","no","no","no","yes","yes","yes","no","4","3","2","1","2","4",2,8,8,10,"Math",8.67,"Medium","Low",2
"MS","Female",20,"Urban","Large","Together","4","2","health","other","course","other",2,"High","2","no","yes","yes","no","no","yes","yes","yes","5","4","3","1","1","3",4,15,14,15,"Math",14.67,"High","Low",4
"MS","Female",18,"Rural","Small","Together","4","4","teacher","services","course","mother",1,"Medium","0","no","no","yes","yes","yes","yes","yes","no","5","4","3","3","4","2",4,8,9,10,"Math",9,"Medium","Low",5
"MS","Female",18,"Urban","Large","Together","3","3","other","other","home","mother",1,"Medium","0","no","no","yes","no","yes","yes","yes","yes","4","1","3","1","2","1",0,15,15,15,"Math",15,"High","None",4
"MS","Female",17,"Rural","Large","Together","3","1","at_home","other","reputation","mother",1,"Medium","0","no","yes","yes","yes","no","yes","yes","no","4","5","4","2","3","1",17,10,10,10,"Math",10,"Medium","High",3
"MS","Male",18,"Urban","Large","Together","4","4","teacher","teacher","home","father",1,"Medium","0","no","no","yes","yes","no","yes","yes","no","3","2","4","1","4","2",4,15,14,14,"Math",14.33,"Medium","Low",5
"MS","Male",18,"Rural","Large","Together","2","1","other","other","other","mother",2,"Low","0","no","no","no","yes","no","yes","yes","yes","4","4","3","1","3","5",5,7,6,7,"Math",6.67,"Low","Low",2.5
"MS","Male",17,"Urban","Large","Together","2","3","other","services","home","father",2,"Medium","0","no","no","no","yes","yes","yes","yes","no","4","4","3","1","1","3",2,11,11,10,"Math",10.67,"Medium","Low",3.5
"MS","Male",19,"Rural","Large","Together","1","1","other","services","other","mother",2,"Low","1","no","no","no","no","yes","yes","no","no","4","3","2","1","3","5",0,6,5,0,"Math",3.67,"Low","None",2
"MS","Male",18,"Rural","Large","Together","4","2","other","other","home","father",2,"Low","1","no","no","yes","no","yes","yes","no","no","5","4","3","4","3","3",14,6,5,5,"Math",5.33,"Low","Moderate",4
"MS","Female",18,"Rural","Large","Together","2","2","at_home","other","other","mother",2,"High","0","no","no","yes","no","yes","yes","no","no","5","3","3","1","3","4",2,10,9,10,"Math",9.67,"Medium","Low",3
"MS","Female",18,"Rural","Large","Together","4","4","teacher","at_home","reputation","mother",3,"Low","0","no","yes","yes","yes","yes","yes","yes","yes","4","4","3","2","2","5",7,6,5,6,"Math",5.67,"Low","Moderate",5
"MS","Female",19,"Rural","Large","Together","2","3","services","other","course","mother",1,"High","1","no","no","no","yes","no","yes","yes","no","5","4","2","1","2","5",0,7,5,0,"Math",4,"Low","None",3.5
"MS","Female",18,"Urban","Small","Together","3","1","teacher","services","course","mother",1,"Medium","0","no","yes","yes","no","yes","yes","yes","no","4","3","4","1","1","1",0,7,9,8,"Math",8,"Low","None",3
"MS","Female",18,"Urban","Large","Together","1","1","other","other","course","mother",2,"Medium","1","no","no","no","yes","yes","yes","no","no","1","1","1","1","1","5",0,6,5,0,"Math",3.67,"Low","None",2
"MS","Male",20,"Urban","Small","Apart","2","2","services","services","course","other",1,"Medium","2","no","yes","yes","no","yes","yes","no","no","5","5","4","4","5","4",11,9,9,9,"Math",9,"Low","Moderate",3
"MS","Male",17,"Urban","Small","Together","3","1","services","services","course","mother",2,"Low","0","no","no","no","no","no","yes","yes","no","2","4","5","3","4","2",3,14,16,16,"Math",15.33,"High","Low",3
"MS","Male",21,"Rural","Large","Together","1","1","other","other","course","other",1,"Low","3","no","no","no","no","no","yes","no","no","5","5","3","3","3","3",3,10,8,7,"Math",8.33,"Low","Low",2
"MS","Male",18,"Rural","Small","Together","3","2","services","other","course","mother",3,"Low","0","no","no","no","no","no","yes","yes","no","4","4","1","3","4","5",0,11,12,10,"Math",11,"Medium","None",3.5
"MS","Male",19,"Urban","Small","Together","1","1","other","at_home","course","father",1,"Low","0","no","no","no","no","yes","yes","yes","no","3","2","3","3","3","5",5,8,9,9,"Math",8.67,"Low","Low",2
"GP","Female",18,"Urban","Large","Apart","4","4","at_home","teacher","course","mother",2,"Medium","0","yes","no","no","no","yes","yes","no","no","4","3","4","1","1","3",4,0,11,11,"Portuguese",7.33,"Medium","Low",5
"GP","Female",17,"Urban","Large","Together","1","1","at_home","other","course","father",1,"Medium","0","no","yes","no","no","no","yes","yes","no","5","3","3","1","1","3",2,9,11,11,"Portuguese",10.33,"Medium","Low",2
"GP","Female",15,"Urban","Small","Together","1","1","at_home","other","other","mother",1,"Medium","0","yes","no","no","no","yes","yes","yes","no","4","3","2","2","3","3",6,12,13,12,"Portuguese",12.33,"Medium","Moderate",2
"GP","Female",15,"Urban","Large","Together","4","2","health","services","home","mother",1,"High","0","no","yes","no","yes","yes","yes","yes","yes","3","2","2","1","1","5",0,14,14,14,"Portuguese",14,"Medium","None",4
"GP","Female",16,"Urban","Large","Together","3","3","other","other","home","father",1,"Medium","0","no","yes","no","no","yes","yes","no","no","4","3","2","1","2","5",0,11,13,13,"Portuguese",12.33,"Medium","None",4
"GP","Male",16,"Urban","Small","Together","4","3","services","other","reputation","mother",1,"Medium","0","no","yes","no","yes","yes","yes","yes","no","5","4","2","1","2","5",6,12,12,13,"Portuguese",12.33,"Medium","Moderate",4.5
"GP","Male",16,"Urban","Small","Together","2","2","other","other","home","mother",1,"Medium","0","no","no","no","no","yes","yes","yes","no","4","4","4","1","1","3",0,13,12,13,"Portuguese",12.67,"Medium","None",3
"GP","Female",17,"Urban","Large","Apart","4","4","other","teacher","home","mother",2,"Medium","0","yes","yes","no","no","yes","yes","no","no","4","1","4","1","1","1",2,10,13,13,"Portuguese",12,"Medium","Low",5
"GP","Male",15,"Urban","Small","Apart","3","2","services","other","home","mother",1,"Medium","0","no","yes","no","no","yes","yes","yes","no","4","2","2","1","1","1",0,15,16,17,"Portuguese",16,"High","None",3.5
"GP","Male",15,"Urban","Large","Together","3","4","other","other","home","mother",1,"Medium","0","no","yes","no","yes","yes","yes","yes","no","5","5","1","1","1","5",0,12,12,13,"Portuguese",12.33,"Medium","None",4.5
"GP","Female",15,"Urban","Large","Together","4","4","teacher","health","reputation","mother",1,"Medium","0","no","yes","no","no","yes","yes","yes","no","3","3","3","1","2","2",2,14,14,14,"Portuguese",14,"Medium","Low",5
"GP","Female",15,"Urban","Large","Together","2","1","services","other","reputation","father",3,"High","0","no","yes","no","yes","yes","yes","yes","no","5","2","2","1","1","4",0,10,12,13,"Portuguese",11.67,"Medium","None",2.5
"GP","Male",15,"Urban","Small","Together","4","4","health","services","course","father",1,"Low","0","no","yes","no","yes","yes","yes","yes","no","4","3","3","1","3","5",0,12,13,12,"Portuguese",12.33,"Medium","None",5
"GP","Male",15,"Urban","Large","Together","4","3","teacher","other","course","mother",2,"Medium","0","no","yes","no","no","yes","yes","yes","no","5","4","3","1","2","3",0,12,12,13,"Portuguese",12.33,"Medium","None",4.5
"GP","Male",15,"Urban","Large","Apart","2","2","other","other","home","other",1,"High","0","no","yes","no","no","yes","yes","yes","yes","4","5","2","1","1","3",0,14,14,15,"Portuguese",14.33,"High","None",3
"GP","Female",16,"Urban","Large","Together","4","4","health","other","home","mother",1,"Low","0","no","yes","no","no","yes","yes","yes","no","4","4","4","1","2","2",6,17,17,17,"Portuguese",17,"High","Moderate",5
"GP","Female",16,"Urban","Large","Together","4","4","services","services","reputation","mother",1,"High","0","no","yes","no","yes","yes","yes","yes","no","3","2","3","1","2","2",10,13,13,14,"Portuguese",13.33,"Medium","Moderate",5
"GP","Female",16,"Urban","Large","Together","3","3","other","other","reputation","mother",3,"Medium","0","yes","yes","no","yes","yes","yes","no","no","5","3","2","1","1","4",2,13,14,14,"Portuguese",13.67,"Medium","Low",4
"GP","Male",17,"Urban","Large","Together","3","2","services","services","course","mother",1,"Low","3","no","yes","yes","yes","yes","yes","yes","no","5","5","5","2","4","5",2,8,8,7,"Portuguese",7.67,"Low","Low",3.5
"GP","Male",16,"Urban","Small","Together","4","3","health","other","home","father",1,"Low","0","no","no","no","yes","yes","yes","yes","no","3","1","3","1","3","5",6,12,12,12,"Portuguese",12,"Medium","Moderate",4.5
"GP","Male",15,"Urban","Large","Together","4","3","teacher","other","reputation","mother",1,"Medium","0","no","no","no","no","yes","yes","yes","no","4","4","1","1","1","1",0,12,13,14,"Portuguese",13,"Medium","None",4.5
"GP","Male",15,"Urban","Large","Together","4","4","health","health","other","father",1,"Low","0","no","yes","yes","no","yes","yes","yes","no","5","4","2","1","1","5",0,11,12,12,"Portuguese",11.67,"Medium","None",5
"GP","Male",16,"Urban","Small","Together","4","2","teacher","other","course","mother",1,"Medium","0","no","no","no","yes","yes","yes","yes","no","4","5","1","1","3","5",0,12,13,14,"Portuguese",13,"Medium","None",4
"GP","Male",16,"Urban","Small","Together","2","2","other","other","reputation","mother",2,"Medium","0","no","yes","no","yes","yes","yes","yes","no","5","4","4","2","4","5",2,10,10,10,"Portuguese",10,"Medium","Low",3
"GP","Female",15,"Rural","Large","Together","2","4","services","health","course","mother",1,"High","0","yes","yes","no","yes","yes","yes","yes","no","4","3","2","1","1","5",2,10,11,10,"Portuguese",10.33,"Medium","Low",4
"GP","Female",16,"Urban","Large","Together","2","2","services","services","home","mother",1,"Low","0","no","yes","no","no","no","yes","yes","no","1","2","2","1","3","5",6,10,11,12,"Portuguese",11,"Medium","Moderate",3
"GP","Male",15,"Urban","Large","Together","2","2","other","other","home","mother",1,"Low","0","no","yes","no","no","yes","yes","yes","no","4","2","2","1","2","5",8,11,12,12,"Portuguese",11.67,"Medium","Moderate",3
"GP","Male",15,"Urban","Large","Together","4","2","health","services","other","mother",1,"Low","0","no","no","no","no","yes","yes","yes","no","2","2","4","2","4","1",0,11,11,11,"Portuguese",11,"Medium","None",4
"GP","Male",16,"Urban","Small","Apart","3","4","services","other","home","mother",1,"Medium","0","yes","yes","yes","yes","yes","yes","yes","no","5","3","3","1","1","5",2,12,12,13,"Portuguese",12.33,"Medium","Low",4.5
"GP","Male",16,"Urban","Large","Together","4","4","teacher","teacher","home","mother",1,"Medium","0","no","yes","yes","yes","yes","yes","yes","yes","4","4","5","5","5","5",4,12,11,12,"Portuguese",11.67,"Medium","Low",5
"GP","Male",15,"Urban","Large","Together","4","4","health","services","home","mother",1,"Medium","0","no","yes","yes","no","no","yes","yes","no","5","4","2","3","4","5",0,10,11,11,"Portuguese",10.67,"Medium","None",5
"GP","Male",15,"Urban","Large","Together","4","4","services","services","reputation","mother",2,"Medium","0","no","yes","no","yes","yes","yes","yes","no","4","3","1","1","1","5",2,15,15,15,"Portuguese",15,"High","Low",5
"GP","Male",15,"Rural","Large","Together","4","3","teacher","at_home","course","mother",1,"Medium","0","no","yes","no","yes","yes","yes","yes","yes","4","5","2","1","1","5",0,13,14,15,"Portuguese",14,"High","None",4.5
"GP","Male",15,"Urban","Small","Together","3","3","other","other","course","mother",1,"Medium","0","no","no","no","yes","no","yes","yes","no","5","3","2","1","1","2",0,13,12,12,"Portuguese",12.33,"Medium","None",4
"GP","Male",16,"Urban","Large","Together","3","2","other","other","home","mother",1,"Low","0","no","yes","no","no","no","yes","yes","no","5","4","3","1","1","5",4,12,12,12,"Portuguese",12,"Medium","Low",3.5
"GP","Female",15,"Urban","Large","Together","2","3","other","other","other","father",2,"Low","0","no","yes","no","yes","yes","yes","no","no","3","5","1","1","1","5",4,11,11,11,"Portuguese",11,"Medium","Low",3.5
"GP","Male",15,"Urban","Small","Together","4","3","teacher","services","home","mother",1,"High","0","no","yes","no","yes","yes","yes","yes","no","5","4","3","1","1","4",0,14,14,14,"Portuguese",14,"Medium","None",4.5
"GP","Male",16,"Rural","Large","Apart","4","4","other","teacher","reputation","mother",2,"High","0","no","yes","no","yes","yes","yes","yes","yes","2","4","3","1","1","5",4,13,13,13,"Portuguese",13,"Medium","Low",5
"GP","Female",15,"Rural","Large","Together","3","4","services","health","course","mother",1,"High","0","yes","yes","no","yes","yes","yes","yes","no","4","3","2","1","1","5",2,11,12,12,"Portuguese",11.67,"Medium","Low",4.5
"GP","Female",15,"Rural","Large","Together","2","2","at_home","other","reputation","mother",1,"Low","0","yes","yes","no","yes","yes","yes","no","no","4","3","1","1","1","2",8,14,13,12,"Portuguese",13,"Medium","Moderate",3
"GP","Female",16,"Urban","Small","Together","2","2","other","other","home","mother",2,"Medium","0","no","yes","no","yes","no","yes","yes","yes","3","3","3","1","2","3",16,11,11,10,"Portuguese",10.67,"Medium","High",3
"GP","Male",15,"Urban","Small","Together","4","4","teacher","other","home","other",1,"Low","0","no","yes","no","no","no","yes","yes","yes","5","4","3","2","4","5",8,10,11,11,"Portuguese",10.67,"Medium","Moderate",5
"GP","Male",15,"Urban","Large","Together","4","4","services","teacher","course","father",1,"Medium","0","no","yes","no","yes","yes","yes","yes","no","4","3","3","1","1","5",0,14,15,15,"Portuguese",14.67,"High","None",5
"GP","Male",15,"Urban","Large","Together","2","2","services","services","course","father",1,"Low","0","yes","yes","no","no","yes","yes","yes","no","5","4","1","1","1","1",0,9,10,10,"Portuguese",9.67,"Medium","None",3
"GP","Female",16,"Urban","Small","Together","2","2","other","at_home","course","father",2,"Medium","1","yes","no","no","yes","yes","yes","yes","no","4","3","3","2","2","5",14,10,11,11,"Portuguese",10.67,"Medium","Moderate",3
"GP","Female",15,"Urban","Small","Apart","4","3","other","other","course","mother",1,"Medium","0","yes","yes","yes","yes","yes","yes","yes","yes","5","2","2","1","1","5",4,10,11,11,"Portuguese",10.67,"Medium","Low",4.5
"GP","Female",16,"Urban","Small","Apart","3","3","other","services","home","mother",1,"Medium","0","no","yes","no","no","yes","yes","yes","no","2","3","5","1","4","3",6,13,12,13,"Portuguese",12.67,"Medium","Moderate",4
"GP","Male",16,"Urban","Large","Together","4","3","health","services","reputation","mother",1,"Very High","0","no","no","no","yes","yes","yes","yes","no","4","2","2","1","1","2",2,17,17,17,"Portuguese",17,"High","Low",4.5
"GP","Male",15,"Urban","Large","Together","4","2","teacher","other","home","mother",1,"Medium","0","no","yes","no","no","yes","yes","no","no","4","3","3","2","2","5",4,11,12,13,"Portuguese",12,"Medium","Low",4
"GP","Female",15,"Urban","Large","Together","4","4","services","teacher","other","father",1,"Medium","0","yes","yes","no","yes","no","yes","yes","no","4","4","4","1","1","3",2,13,12,12,"Portuguese",12.33,"Medium","Low",5
"GP","Female",16,"Urban","Small","Together","2","2","services","services","course","mother",3,"Medium","0","no","yes","no","no","yes","yes","yes","no","4","3","3","2","3","4",0,14,13,13,"Portuguese",13.33,"Medium","None",3
"GP","Female",15,"Urban","Small","Together","4","2","health","other","other","mother",1,"Medium","0","no","yes","no","no","yes","yes","yes","no","4","3","3","1","1","5",0,16,14,16,"Portuguese",15.33,"High","None",4
